source,text,created_at
Twitter for Android,It is so important to audit The Federal Reserve and yet Ted Cruz missed the vote on the bill that would allow this to be done.,02-22-2016 20:37:55
Twitter for iPhone,Thank you for your endorsement @paulteutulsr! #BikersForTrump #VoteTrumpNV Video: https://t.co/1JEdwPPCux https://t.co/56gkQTM7oc,02-22-2016 18:54:29
Twitter for Android,Many people are now saying I won South Carolina because of the last debate. I showed anger and the people of our country are very angry!,02-22-2016 16:12:21
Twitter for Android,"@SandraR677582: @FLTrumpTeam Florida starts early voting on March 5 extending to March 15. Absentee ballots have been sent out! #Trump2016",02-22-2016 14:52:16
Twitter for Android,"@ScotMReed: No matter what liar sleazeball @rickwtyler says about @tedcruz in Tennessee. We have early voting and @realDonaldTrump has won.,02-22-2016 14:49:44
Twitter for Android,I hear the Rickets family who own the Chicago Cubs are secretly spending $'s against me. They better be careful they have a lot to hide!,02-22-2016 14:42:50
Twitter for Android,"@1sonny12: @KSmith233035 @mitchellvii  FLORIDIANS ARE UPSET BECAUSE RUBIO DID NOT DO WHAT HE PROMISED ONCE HE WAS ELECTED! VOTE TRUMP",02-22-2016 13:42:06
Twitter for Android,"@gregusp61: You really rocked them hard in S.C. Rubio and Cruz were pummled. So glad Jeb is gone! Next no liar!",02-22-2016 13:41:13
Twitter for Android,The reason that Ted Cruz lost the Evangelicals in S.C. is because he is a world class LIAR and Evangelicals do not like liars!,02-22-2016 13:36:39
Twitter for Android,I am in Las Vegas at the best hotel (by far) Trump International. I will be working with my wonderful teams and volunteers to WIN Nevada!,02-22-2016 12:48:30
Twitter for Android,"@EricTrump: Nevada we are on our way! #VoteTrumpNV #Trump2016 Caucus locator: https://t.co/aUSzSnOzlm https://t.co/bCRelzywxk",02-22-2016 12:31:15
Twitter for Android,A number of months ago I was not expected to win South CarolinaTed Cruz was and yet I won in a landslide - every group and category. WIN!,02-22-2016 12:22:38
Twitter for iPhone,THANK YOU Atlanta Georgia! Leaving for Nevada now. Lets MAKE AMERICA SAFE AND GREAT AGAIN! https://t.co/wHfraU67yX https://t.co/WqvxMwJk2S,02-22-2016 00:07:49
Twitter for Android,Thank you South Carolina!  https://t.co/U1HoDmuuH3,02-21-2016 16:04:46
Twitter for Android,A quote was read from a parody account last night on MSNBC re: Jeb.  https://t.co/4twxJ4blje,02-21-2016 15:57:11
Twitter for Android,The failing @WSJ Wall Street Journal should fire both its pollster and its Editorial Board. Seldom has a paper been so wrong.Totally biased!,02-21-2016 11:52:51
Twitter for Android,I will be live on all of the major morning talk shows. Enjoy!,02-21-2016 11:36:28
Twitter for Android,Thank you @SarahPalinUSA for your amazing help and support. Big win leaving now for Atlanta and Nevada.The people of South Carolina got it!,02-21-2016 11:09:50
Twitter for Android,"@mikeliberation: This is the best reaction shot I've ever seen lol #Trump2016" https://t.co/jqxI7QoxEY,02-21-2016 04:57:42
Twitter for Android,What a great night. Thank you South Carolina a special place with truly amazing people! LOVE,02-21-2016 03:01:10
Twitter for Android,People (pundits) gave me no chance in South Carolina. Now it looks like a possible win. I would be happy with a one vote victory! (HOPE),02-21-2016 00:05:57
Twitter for Android,"@CarrollKuykend2: This veteran just voted @realDonaldTrump in the SC primary let's make America great again!",02-20-2016 21:51:11
Twitter for Android,South Carolina voters have the future of our country in their hands. Vote now (today) and MAKE AMERICA GREAT AGAIN!,02-20-2016 17:39:24
Twitter for Android,Remember that Marco Rubio is very weak on illegal immigration. South Carolina needs strength as illegals and Syrians pour in. Don't allow it,02-20-2016 17:02:44
Twitter for Android,I wonder if President Obama would have attended the funeral of Justice Scalia if it were held in a Mosque? Very sad that he did not go!,02-20-2016 16:42:11
Twitter for Android,"@Carolyn82471448: @WayneDupreeShow @realDonaldTrump All aboard the Trump Train!",02-20-2016 16:34:53
Mobile Web (M5),"@JoeNBC: Trump expressed concerns months after the Iraq War began while 60% of Americans still supported the war. https://t.co/YmJBSgPRa7",02-20-2016 16:19:21
Twitter for Android,I am the only candidate (in many years) who is self-funding his campaign. Lobbyists and $ interests totally control all other candidates!,02-20-2016 15:31:23
Twitter for Android,"@micah_micahk: @realDonaldTrump @blackan @DanScavino this veteran voted for Trump in TX early voting! https://t.co/DTtUvc59NJ",02-20-2016 15:20:27
Twitter for Android,"@BirgitOlsen1: @realDonaldTrump @Justice41ca  @Vote_For_Trump EVERYBODY ON TWITTER GET OUT TO VOTE FOR TRUMP TODAY IN SOUTH CAROLINA",02-20-2016 15:18:07
Twitter for Android,"@Blackan: #SCPrimary @realDonaldTrump is the only one who will protect American interests. #MakeAmericaGreatAgain https://t.co/Hbqjg1fb1t",02-20-2016 15:17:17
Twitter for Android,"@TrumpNewMedia: WHY DOES TED CRUZ LIE SO MUCH? LET'S FACE IT TED NEVER CREATED EVEN 1 JOB HIS ENTIRE LIFE! #WATCH: https://t.co/modgRNn1DJ,02-20-2016 15:15:03
Twitter for Android,"@ResisTyr:  Mr.Trump...BOTH Cruz AND Rubio are ineligible to be POTUS! It's a SLAM DUNK CASE!! Check it! https://t.co/NjqWP0pP6X",02-20-2016 14:07:42
Twitter for Android,"@FamilyRedsFans: @FoxNews is really starting to campaign hard for marcorubio. #fairandbalancedmyass"  He is weak on illegal immigration!,02-20-2016 14:04:56
Twitter for Android,"@TrumpNewMedia:  Get out &amp; #VoteTrump if you don't #VoteTrump NOTHING will change it's that simple! #VoteTrump https://t.co/0QUSXERSql",02-20-2016 14:02:59
Twitter for Android,"@Metazip: @AnnCoulter @DavidJMadeira  TheTrump phenomenon summed up: “Leadership Fighter and Winner.” Not a Liar https://t.co/rz8BC4n8B5",02-20-2016 14:02:25
Twitter for Android,Lying #Ted Cruz just (on election day) came out with a sneak and sleazy Robocall. He holds up the Bible but in fact is a true lowlife pol!,02-20-2016 13:59:13
Twitter for Android,"@rwalkerTennesse: #SouthCarolina If you want a job next January @Vote_For_Trump today. @realDonaldTrump will work for the people.",02-20-2016 13:18:54
Twitter for Android,"@dnmiller2000: @realDonaldTrump I'm a Regan Dem and believe in your message! God bless you and your campaign!",02-20-2016 13:18:11
Twitter for Android,MAKE AMERICA GREAT AGAIN!,02-19-2016 21:51:51
Twitter for Android,Just finished two major speeches in South Carolina. Big crowds great people. Going for a third now!,02-19-2016 21:49:15
Twitter for Android,Boycott all Apple products  until such time as Apple gives cellphone info to authorities regarding radical Islamic terrorist couple from Cal,02-19-2016 21:38:07
Twitter Web Client,Hopefully others will follow suit. Our country needs &amp; should demand security. It is time to get tough &amp; be smart!,02-19-2016 21:33:04
Twitter Web Client,I use both iPhone &amp; Samsung. If Apple doesn't give info to authorities on the terrorists I'll only be using Samsung until they give info.,02-19-2016 21:32:43
Twitter for iPhone,I have built so many great &amp; complicated projects– creating tens of thousands of jobs-video: https://t.co/9cqt78cGiT https://t.co/4Q7oJHKoqV,02-19-2016 21:00:59
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/6hP6PzPkY5,02-19-2016 20:49:57
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016  https://t.co/zIn9Zl4Ukx,02-19-2016 20:49:02
Twitter for iPhone,Remember Cruz and Bush gave us Roberts who upheld #ObamaCare twice! I am the only one who will #MAKEAMERICAGREATAGAIN!,02-19-2016 20:30:24
Twitter for iPhone,I’m self-funding and I am going to take care of the people – not the special interests and insurance companies like the other candidates.,02-19-2016 20:29:43
Twitter for iPhone,I will replace it with private plans health savings accounts &amp; allow purchasing across state lines. Maximum choice &amp; freedom for consumer.,02-19-2016 20:29:22
Twitter for iPhone,I was referring to a backstop for pre-existing conditions. I will eliminate the law in its entirety &amp; replace it w/ something much better.,02-19-2016 20:29:01
Twitter for iPhone,I was asked about healthcare by Anderson Cooper &amp; have been consistent- I will repeal all of #ObamaCare including the mandate period.,02-19-2016 20:28:32
Twitter for iPhone,A message from @IvankaTrump! #SCPrimary #VoteTrumpSC #MakeAmericaGreatAgain Video: https://t.co/5NZw5Bs6NR https://t.co/KEx85mQxEv,02-19-2016 18:56:48
Twitter for iPhone,Thank you South Carolina! Everyone get out and vote tomorrow! We will #MakeAmericaGreatAgain! https://t.co/Q2qxHINAHo,02-19-2016 18:52:38
Twitter for Android,"@KathyTravels777:  ĺ @andersoncooper Tonight on CNN @realDonaldTrump was GREAT. Loved the intimacy of conversation w the people",02-19-2016 06:09:32
Twitter for iPhone,Tonight I will be on @FoxNews with @SeanHannity at 10pm and @CNN w/ @AndersonCooper at 10:10pm. Enjoy! #VoteTrumpSC #Trump2016,02-19-2016 00:11:57
Twitter for iPhone,We will MAKE AMERICA SAFE &amp; GREAT AGAIN! #Trump2016 #VoteTrumpSChttps://t.co/wG4RgO0pNm https://t.co/3XpJvBZuk5,02-19-2016 00:08:24
Twitter for iPhone,Join us Saturday night- for the South Carolina Primary Watch Party!#SCPrimary #Trump2016 https://t.co/AqRhLydI0u,02-18-2016 20:16:04
Twitter for iPhone,Join us tomorrow night in Charleston South Carolina! #SCPrimary #Trump2016 https://t.co/VauoRmgcVz,02-18-2016 20:14:22
Twitter for iPhone,Response to the Pope:https://t.co/iWDjTIQyhE,02-18-2016 18:07:32
Twitter for Android,I agree with Marco Rubio that Ted Cruz is a liar!,02-18-2016 14:11:18
Twitter for Android,.@FoxNews is changing their  theme from "fair and balanced" to "unfair and unbalanced." But dying @WSJ is worse.Their phony poll is a  joke!,02-18-2016 14:05:38
Twitter for iPhone,Thank you South Carolina! Together WE WILL MAKE AMERICA GREAT AGAIN! #VoteTrumpSC https://t.co/ZkXPm9lPL1,02-18-2016 13:30:38
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/nrcrU08sQ6,02-18-2016 13:27:55
Twitter for iPhone,Thank you America! #Trump2016https://t.co/U9L0ja3frk https://t.co/oqv2dSa1ET,02-18-2016 13:11:02
Twitter for Android,New CBS National Poll just out - massive lead for Trump. The Wall Street Journal/NBC Poll is a total joke. No wonder WSJ is doing so badly!,02-18-2016 12:26:46
Twitter for Android,I love being in South Carolina. We are leading big in all of the State polls - Saturday is a BIG day. MAKE AMERICA GREAT AGAIN!,02-18-2016 11:25:40
Twitter for Android,The just out USA Today National Poll where I lead by big numbers shows that in a head to head matchup I beat both Hillary and Bernie.,02-18-2016 10:53:34
Twitter for Android,Amazing that while I lead by big numbers in the new Q and and USA Today polls the the press only wants to report on the phony WSJ/NBC poll.,02-18-2016 10:44:28
Twitter for iPhone,Join us tomorrow in Kiawah South Carolina! #SCPrimary #VoteTrumpSC#Trump2016 https://t.co/pG868uImBb,02-17-2016 23:17:33
Twitter for iPhone,THANK YOU AMERICA! #MakeAmericaGreatAgain #Trump2016 https://t.co/TRrdR0nlpM,02-17-2016 16:34:55
Twitter for iPhone,Thank you Nevada! #MakeAmericaGreatAgain #Trump2016 https://t.co/n6hGfdCWuv,02-17-2016 16:31:34
Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/uMLm0Gd3lX,02-17-2016 16:22:35
Twitter for iPhone,Jeb Bush just got contact lenses and got rid of the glasses. He wants to look cool but it's far too late. 1% in Nevada!,02-17-2016 16:11:24
Twitter for iPhone,Just out Nevada poll shows Jeb Bush at 1% he should take his dumb mouthpiece @LindseyGrahamSC and just go home.,02-17-2016 16:10:30
Twitter for Android,.@FoxNews is so biased it is disgusting. They do not want Trump to win. All negative!,02-17-2016 14:49:02
Twitter for iPhone,I will beat Hillary easily but Lindsey Graham says I won't and yet he got zero against me- no cred! Why does FOX put him on?,02-17-2016 14:40:24
Twitter for iPhone,.@lindseygraham who had zero in his presidential run before dropping out in disgrace- saying the most horrible things about me on @FoxNews.,02-17-2016 14:39:52
Twitter for Android,Interesting how President Obama so haltingly said I "would never be president" - This from perhaps the worst president in U.S. history!,02-17-2016 11:08:15
Twitter for Android,"@ChJLuc91: @YomasterJon @RichardTBurnett  Scary how smoothly Cruz looks into the camera and lies about Trump CANT be #POTUS! #Trump2016",02-17-2016 10:53:55
Twitter for Android,"@babo_sirin: BUSTED AGAIN: @TedCruz in Hot Water Over Possibly Illegal Fundraising #SCPrimary https://t.co/aaTtAbfOXx" The guy is bad news,02-17-2016 10:23:46
Twitter for Android,Why does @megynkelly devote so much time on her shows to me almost always negative?  Without me her ratings would tank. Get a life Megyn!,02-17-2016 03:58:40
Twitter for Android,"@debdew2:  @brithume @megynkelly @DiamondandSilk FOX: TRUMP HATERS R SCARED BECAUSE THEY LOSE -  TRUMP IS WINNING https://t.co/6umGLYjWhT",02-17-2016 03:48:19
Twitter for Android,Thank you  @kayleighmcenany for your nice words - great knowledge and style! We are doing really well in South Carolina. @CNN @donlemon,02-17-2016 03:44:39
Twitter for Android,"@Good2bqueen67:  @brithume @megynkelly They're too lame to get it Sir. When you win the election they'll get it.",02-17-2016 03:17:32
Twitter for Android,.@brithume thinks that when Republicans drop out of the race someone will pick up ALL of that vote. The fact is I will get much of it!,02-17-2016 03:12:52
Twitter for Android,Explain to @brithume and @megynkelly who know nothing that I will beat Hillary and win states (and dem-indie votes) that no other R can!,02-17-2016 03:04:22
Twitter for iPhone,Will be interviewed by @StephenAtHome tonight by phone- a late show first @CBS @colbertlateshow. Enjoy! #Colbert #LSSC,02-16-2016 23:15:53
Twitter for iPhone,Thank you South Carolina! #MakeAmericaGreatAgain #Trump2016 https://t.co/pIDqnY4IL3,02-16-2016 22:54:29
Twitter for iPhone,Thank you to the 2500+ in North Augusta South Carolina. Lines down the block! Don't forget to VOTE on Saturday! https://t.co/KayUN9rfIV,02-16-2016 21:09:52
Twitter for iPhone,#TeamTrump is thinking of Captain Andrew Maitner. A true American hero. #MaitnerStrong https://t.co/v96l7tUFWy https://t.co/uLuDOHEIB2,02-16-2016 18:21:12
Twitter for iPhone,Just sat down for a great interview with @PHussionWYFF in Greenville today. Watch at 5pm. An amazing day in South Carolina! #VoteTrumpSC,02-16-2016 17:59:42
Twitter for iPhone,Thank you! #MakeAmericaGreatAgain https://t.co/tIBB3BMUvp,02-16-2016 12:37:08
Twitter for Android,New PPP Poll just out - Trump up big Cruz Rubio and Bush down. The debate results even with a stacked RNC audience were wonderful!,02-16-2016 11:22:02
Twitter for Android,Spent the full day at meetings and a major rally yesterday in South Carolina. Great people and spirit. Today will be more of the same.,02-16-2016 10:52:09
Twitter for iPhone,New South Carolina poll from PPP. Thank you! #VoteTrumpSC https://t.co/6618Oi6vle,02-16-2016 04:18:28
Twitter for iPhone,What a night! 10000 amazing supporters in Greenville South Carolina! THANK YOU!VOTE on Saturday! #VoteTrumpSC https://t.co/jXYLRDayB7,02-16-2016 03:53:29
Twitter for iPhone,Thank you for your continued support!#MakeAmericaGreatAgain https://t.co/cykncrrSRE,02-15-2016 21:16:00
Twitter for iPhone,RESPONSE TO THE LIES OF SENATOR CRUZ: https://t.co/9PGo56YTqt#Trump2016 #VoteTrumpSC,02-15-2016 20:23:12
Twitter for iPhone,JEB is a hypocrite! Used massive private "Eminent Domain" --- Just another clueless politician! https://t.co/yZT3lSutt9,02-15-2016 17:29:40
Twitter for iPhone,Jeb used Eminent Domain &amp; took advantage of a disabled vet in the process. (2/2)https://t.co/eiBCld77tV,02-15-2016 17:24:53
